2016.5.22 17:41,1.5,7,36.48,129.61
2016.5.22 21:21,1.1,17,36.55,129.64
2016.5.24 4:52,2.3,16,33.61,125.56
2016.5.27 22:15,1.4,8,36.05,127.43
2016.5.29 1:18,1.3,9,36.05,127.43
2016.6.1 13:44,1.9,15,38,128.77
2016.6.2 1:28,1.8,22,35.67,129.74
2016.6.3 4:53,3,10,36.39,127.92
2016.6.5 10:11,2.2,17,36,129.58
2016.6.6 4:46,1.3,14,37.55,129.14
2016.6.7 4:39,1.2,17,36.16,125.76
2016.6.7 16:06,2.3,12,33.05,126.17
2016.6.8 12:15,1.2,18,36.74,127.1
2016.6.13 4:27,1.9,9,38.43,125.62
2016.6.13 12:33,2.7,8,34.3,124.68
2016.6.13 12:39,1.8,11,38.13,127.1
2016.6.13 21:07,1.4,13,38.56,127.41
2016.6.15 2:07,2.6,20,35.87,129.69
2016.6.16 18:11,1.9,11,36.91,126.69
2016.7.5 20:33,5,19,35.51,129.99
2016.7.5 21:24,2.6,24,35.51,129.87
2016.7.5 23:40,1.9,14,35.41,130.25
2016.7.6 3:23,1.4,13,35.49,129.82
2016.7.6 3:28,1.9,15,35.49,129.82
2016.7.8 3:32,1.3,18,36.8,128.51
2016.7.9 1:00,1.5,20,35.15,126.78
2016.7.9 4:47,2.3,18,35.48,129.97
2016.7.11 19:31,1.8,6,35.11,127.81
2016.7.13 14:13,2,9,36.8,128.53
2016.7.14 8:11,1.6,9,36.67,127.98
2016.7.14 19:54,1.6,18,36.8,127.79
2016.7.14 22:31,2.8,12,35.12,130.24
2016.7.15 1:30,1.7,11,36.87,129.39
2016.7.24 22:42,1.2,16,37.62,128.13
2016.7.25 22:37,1.9,14,35.53,129.97
2016.7.26 2:57,1.9,16,33.45,126.23
2016.7.26 20:59,1.8,19,36.39,129.76
2016.7.30 1:51,2.3,13,33.06,126.33
2016.8.1 3:18,1.8,10,36.05,127.43
2016.8.2 10:21,1.9,19,36.01,129.59
2016.8.3 5:33,1.9,19,33.52,127
2016.8.4 8:58,1.9,20,35.58,129.82
2016.8.6 19:29,1.5,18,36.05,126.64
