1985.12.10 21:42,3.2,35.8,129.7
1985.12.22 12:09,3,39.3,125.8
1986.1.19 11:20,3,33.5,126.4
1986.2.3 16:38,2.8,35.7,126.9
1986.2.9 7:04,3.3,35.9,125.8
1986.3.4 5:29,2.7,39.4,125.7
1986.3.17 11:52,3.2,35.9,129.5
1986.3.20 16:46,3.6,34.2,125.1
1986.3.24 10:58,2.6,38.8,125.9
1986.4.26 4:24,3.5,36.6,125.5
1986.4.27 9:03,3.3,36.5,125.6
1986.5.2 12:44,3.4,36.6,125.8
1986.5.2 17:26,3,36.7,125.7
1986.5.11 4:03,3.1,36.6,125.9
1986.7.11 16:43,3.2,34.3,126.9
1986.8.11 9:52,3.5,37.1,126
1987.3.6 7:10,4,38.7,125.5
1987.6.13 11:32,2.8,35.3,126.1
1987.9.25 0:44,2.2,37.8,129.1
1987.10.6 7:04,3.1,35.9,129.9
1987.10.6 23:36,3.5,36.2,130.1
1987.10.25 13:23,3.7,37.5,130.1
1988.1.24 6:46,2.9,36.2,129.2
1988.4.15 15:44,3.7,40.4,127
1988.5.3 14:59,3.4,38.3,126.3
1988.10.15 17:26,3.4,38.4,126.2
1988.12.2 23:54,2.5,36.3,127.9
1989.1.5 15:13,3.2,38.5,126.1
1989.3.3 15:15,3.4,38.1,124.9
1989.3.13 16:03,3.4,38.2,125.5
1989.3.29 15:00,3.1,37.9,125.9
1989.4.30 15:27,3.4,36.3,127.3
1989.5.22 14:59,3.2,37.8,125.8
1989.5.25 14:58,3.1,38.6,126.3
1989.6.20 15:28,3.2,38.1,126.2
1989.6.23 0:26,3.5,36.7,127.8
1989.12.11 15:18,2.8,38,125.9
1989.12.29 14:59,2.8,38.2,126.2
1990.1.9 13:53,2.9,36.6,125.6
1990.1.10 17:08,2.5,36.3,127.4
1990.1.28 15:01,2.7,38.3,126.2
1990.2.18 21:29,3.3,38.2,123.9
1990.2.22 15:14,2.8,38.3,126.4
1990.2.28 13:53,2.5,38,126.2
1990.2.28 15:01,3.1,38.3,126.3
1990.3.4 14:51,2.6,38.7,125.8
1990.3.10 16:59,2.7,38.2,126.3
1990.3.11 15:30,2.6,38.1,126.3
1990.6.2 1:46,2.4,36.4,127.8
1990.6.14 3:37,2.3,37.5,127.1
1990.6.19 13:28,2.6,37.8,123.7
1990.6.30 10:45,2.5,36.5,126.7
1990.10.22 18:09,3.4,35.9,130
1991.1.3 8:27,2.7,36.4,128.8
1991.1.3 14:39,3.4,37.6,124.7
1991.1.25 3:57,2.8,37.3,129.8
1991.2.2 11:08,3.4,33.4,123.8
1991.3.28 3:31,2.7,37,126.4
1991.4.14 1:48,3.1,36.5,128.7
1991.4.27 20:01,3,36.1,127.2
1991.5.13 1:25,2.2,35.9,128.5
1991.5.13 10:58,2,35.3,126.7
1991.5.23 7:16,2.6,36.5,127.9
1991.6.7 15:25,2.7,35.8,128.8
1991.6.18 16:07,2.6,39.1,126.1
1991.7.20 12:25,3.1,35.3,127.9
1991.7.23 23:08,3.1,35.6,128
1991.8.10 8:26,2.7,36.5,129.7
1991.10.11 7:20,3.2,36.8,129.3
1991.10.16 4:59,2.8,35.6,129.6
1991.10.30 0:57,2.2,38.5,127.2
1992.1.15 21:26,2,36,127.3
1992.1.21 3:36,4,35.4,129.9
1992.4.9 5:32,2.9,36.2,127.2
1992.5.4 17:06,2.6,35.8,128.4
1992.7.17 8:16,2.5,37.1,126.1
1992.7.19 17:01,3.1,39.1,127.1
1992.9.5 0:22,2.7,37,126.8
1992.10.20 10:34,2.6,36,128.2
1992.11.4 2:30,4.4,34.7,122.8
1992.11.11 9:32,3.4,35.8,123.7
1992.11.12 8:02,3.8,38.5,125.4
1992.11.13 2:47,3.4,38.4,125.3
1992.11.25 18:45,2.6,37.7,126.4
1992.12.13 20:22,4,35.3,130.1
1992.12.16 10:28,2.1,38.1,128.3
1993.1.31 15:31,3.1,41.1,125.7
1993.2.8 10:04,2.1,38.7,127.8
1993.2.25 10:15,2.9,35.6,126.4
1993.3.1 11:59,3.3,35.6,126.9
1993.3.1 12:00,3.9,35.6,126.8
1993.3.11 6:55,2.8,37.5,124.8
1993.3.17 0:36,2.6,36.6,129.9
1993.3.18 0:36,2.8,36.4,130
1993.3.28 10:16,4.5,33.1,123.8
1993.4.2 1:20,2.2,35.2,128.3
1993.4.8 12:01,2.9,34.9,130.6
1993.4.9 2:28,2.2,36.6,126.9
1993.4.16 18:32,2.2,36.5,128.3
1993.5.2 17:57,2.9,37.3,130.5
1993.6.8 17:42,2.2,38.7,126.7
1993.6.12 16:03,2.7,37.5,125.5
1993.7.8 11:10,3.6,35.2,128.4
1993.7.14 11:48,2.6,38.8,125.7
1993.7.20 4:52,1.9,37.1,129.2
1993.8.26 0:07,2.9,35.7,127.9
1993.12.8 11:43,3.4,39.6,125.9
1993.12.24 8:13,3.1,35.9,129.1
1993.12.30 9:58,2.6,38.5,127.6
1994.1.11 8:09,3,36.3,123.9
1994.1.24 15:47,2.3,38.4,126.4
1994.2.2 14:12,2,35.9,128.3
1994.2.12 11:58,3.5,36.4,127.3
1994.2.24 6:40,2.2,37.4,129.4
1994.2.26 4:52,2.5,35.6,127.9
1994.3.3 19:39,2.7,34.4,127.9
1994.3.4 0:33,2.7,35.9,129.6
1994.3.25 6:03,2.3,36.3,128.2
1994.4.12 16:04,3.1,38.5,125.5
1994.4.22 2:05,4.6,34.9,131
1994.4.23 12:41,4.5,35.1,131.1
1994.4.23 13:03,4.1,35.7,130.9
1994.7.26 2:41,4.9,34.9,124.1
1994.8.24 15:18,2.1,38.5,127.5
1994.8.31 0:07,2.8,37.4,124.8
1994.9.21 3:35,3.2,36.4,128.9
1994.10.14 21:51,3.5,38.8,125.6
1994.11.1 9:11,3.4,38.9,125.8
1994.12.2 0:42,3.6,37.9,123.8
1994.12.15 10:41,2.8,36.1,125.4
1994.12.18 3:23,2,36.4,128.1
1994.12.19 17:25,1.9,34.9,126.7
1994.12.25 2:41,2.4,35.3,126
1994.12.26 23:09,2.3,34.8,128.1
1995.1.14 6:43,3,37.9,124.5
1995.1.21 7:39,3.3,34.2,125
1995.1.29 17:02,2.4,38.9,126
1995.2.2 15:56,2.5,38.9,126
1995.2.5 12:59,2.6,39.6,126
1995.3.11 9:30,3,38.7,125.6
1995.3.20 1:01,2.5,35.7,131.1
1995.4.28 15:38,2.5,34.7,128.9
1995.4.30 19:40,2.5,35.8,128.7
1995.5.10 8:46,3.4,39.3,126
1995.5.17 1:43,2.9,37.6,124.3
1995.6.5 18:21,2.5,38.7,126.4
1995.6.19 18:09,3,36.4,128.2
1995.6.24 19:47,2.6,36.8,129.5
1995.6.24 21:49,2.2,37,129.3
1995.7.24 19:02,4.2,38.2,124.4
1995.8.4 10:15,2.8,36.3,123.7
1995.8.9 15:42,2.9,37.9,124.6
1995.8.12 3:17,3.6,38,124.6
1995.8.24 3:08,2.8,36.2,123.7
1995.9.3 22:38,2.4,33.5,126.9
1995.9.17 0:13,2.4,36.3,126.8
1995.10.3 14:05,2.9,36.9,129.2
1995.10.6 21:07,3.7,37.5,129.8
1995.10.8 8:33,3.5,35.6,129.7
1995.11.10 14:03,3,38.9,125.8
1995.12.21 8:25,2.6,36.6,128.1
1995.12.22 5:24,2.5,34.6,127.5
1995.12.24 3:47,3,35.3,124.6
1996.1.24 5:09,4.2,37.9,129.6
1996.2.9 8:51,3.1,39.2,126.4
1996.2.27 4:39,2.6,35.9,129.6
1996.3.2 21:42,2.2,36.4,127.8
1996.3.20 4:54,2.5,36.6,128.1
1996.4.14 2:20,2.3,35.8,127.9
1996.4.14 5:22,3.1,35.9,127.9
1996.4.19 2:39,2.8,36.3,127
1996.5.6 21:02,2.1,35.9,127.7
1996.5.7 0:13,2.9,34.7,127.3
1996.5.13 0:49,3,35.8,130.2
1996.5.14 13:36,2.1,36.5,127.5
1996.5.16 11:05,2.8,35.3,129.1
1996.5.21 17:15,3.1,38.8,125.6
1996.5.26 8:34,2.5,33.5,126
1996.5.26 19:58,3.5,36.4,125.5
1996.6.4 1:14,2.6,39.3,126.3
1996.6.4 18:33,2.4,36.8,129.1
1996.6.15 6:05,2.8,38.9,125.9
1996.6.18 16:33,2.7,39.5,126.3
1996.6.21 1:04,2.8,36.1,126.9
1996.6.27 21:35,2.1,38.2,126.3
1996.7.15 4:58,2.8,36.9,126.5
1996.7.27 1:22,3,34.2,123.3
1996.8.3 0:06,2.7,37.4,129.5
1996.8.14 18:10,3,36.7,128
1996.9.14 22:38,3.6,39,126
1996.9.27 19:32,2.4,35.6,129.9
1996.10.16 4:45,3.3,36.1,128.3
1996.11.10 21:33,3.5,36.7,125.4
1996.11.17 8:49,3.6,39,127.6
1996.11.22 10:09,2.9,32.8,127.2
1996.11.25 0:27,2.3,35.6,129.3
1996.12.13 13:10,4.5,37.2,128.8
1996.12.13 13:27,3,37.3,128.8
1996.12.14 15:17,2.7,37.3,128.8
1996.12.15 16:20,2.5,37.2,128.8
1996.12.18 17:23,2.7,37.3,128.6
1996.12.21 7:45,2.8,37.3,128.6
1997.1.3 20:34,2.9,35,125.2
1997.1.15 5:34,3.2,38.3,128.7
1997.3.9 23:40,2.8,39,127.3
1997.4.23 1:39,2.5,36.2,126
1997.5.9 21:40,3.2,35.2,126
1997.5.9 21:43,3,35.2,126
1997.5.10 0:56,2.5,37.3,128.5
1997.5.22 7:47,3.5,36,126.8
1997.6.15 8:45,2.8,37.4,126.2
1997.6.15 12:46,2.7,37.4,126.2
1997.6.16 22:51,2.7,35.3,129.1
1997.6.26 3:50,4.2,35.8,129.3
1997.6.30 23:48,2.8,36.1,127.7
1997.8.5 4:47,2.3,37.2,128.7
1997.8.5 12:45,2.8,36.7,128.4
1997.9.26 8:35,2.5,37.9,129.7
1997.10.2 23:47,2.4,35,128
1997.10.11 19:50,3.2,35.9,128.7
1997.10.18 19:35,3,37.3,128.8
1997.11.9 18:16,2.5,37.8,126.8
1997.11.10 18:26,3,37.8,125.4
1998.1.18 1:16,3.9,35.6,129.9
1998.2.10 21:11,4.1,37.8,123.6
1998.2.12 3:36,2.9,38.4,128.5
1998.4.2 9:34,2.3,36.3,127.4
1998.4.16 3:58,3.5,38.4,126.3
1998.4.30 21:57,2.3,36.6,128.4
1998.5.1 7:16,2.5,36.1,128
1998.5.14 14:23,2.2,36.7,128.4
1998.5.20 0:34,2.3,35.5,126.2
1998.5.25 11:19,2.4,37.6,129.7
1998.6.5 19:42,2.9,35.9,123.9
1998.6.6 15:04,2.8,38.9,126
1998.6.7 17:39,2.8,34.4,129
1998.6.8 11:45,3.7,38.5,124.3
1998.6.8 19:55,2.8,36,125.2
1998.6.13 18:24,2.4,36.7,130
1998.6.13 23:29,2.4,36.7,130.1
1998.6.19 6:19,2.3,36.7,128.4
1998.7.1 17:09,2,36.8,127.8
1998.7.7 0:13,2.7,38.8,126.1
1998.7.7 17:37,2.7,36,129.9
1998.8.4 21:43,2.9,35.5,128.8
1998.9.3 16:52,3.8,36.6,125.7
1998.9.9 19:53,2.1,36.1,128.5
1998.9.12 23:08,2.3,35.9,129.3
1998.9.13 20:42,3.6,36.1,126.9
1998.9.30 22:29,3.3,35.8,126.9
1998.10.2 20:09,2.5,37.3,128.8
1998.10.14 3:50,2.5,35.8,128.3
1998.10.22 17:34,2.8,36.6,125.5
1998.11.30 8:57,2.8,37.2,128.7
1998.12.9 6:42,2.7,37.5,129.1
1999.1.11 13:07,4.2,38.3,128.7
1999.1.12 21:51,2.9,38.3,128.6
1999.1.24 1:01,3.3,37,128.8
1999.1.24 2:43,2.9,37.4,130.3
1999.2.3 3:21,2.9,38.5,127.8
1999.2.8 6:36,2.5,37.1,128.9
1999.2.24 2:14,3.5,37.3,126
1999.3.5 23:41,3.5,40.5,126.3
1999.3.14 20:31,3.2,37.5,130.4
1999.3.15 16:11,2.7,37.5,130.4
1999.3.15 22:08,2.4,37.5,130.4
1999.3.28 12:39,3,37.5,130.2
1999.4.4 11:29,3.1,36.4,124
1999.4.7 23:43,3.3,37.2,128.9
1999.4.8 0:40,2.9,37.2,128.9
1999.4.8 1:09,2.6,37.2,128.9
1999.4.9 20:48,2.8,37.3,128.9
1999.4.21 11:24,2.1,36.7,127.1
